,영상 제목,링크,분류,text,likes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,편견이 너무 많으신 분이신듯... 절밥 한번만 먹어봤어도 얼마나 맛있는지 알 수 있는데... 근데 고기가 더 맛있음!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,비건인 분들은 단백질 섭취를 어떻게 하는지 궁금해요..!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,육식 끊는법.   ㅡ인체 신비전ㅡ.    보면.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3491,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,채식위주로 한다고 하면 집에 암환자나 아프신 분 계신가요라고 물어본다ㅋㅋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,그냥 취향으로 받아들이는 시대가 오기를.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"이런좋은 채식주의자도
많은데 딴놈들이",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,채식여자분 뭔가 배운사람느낌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,채식주의자들이 윤리적이다 어쩐다 라고만 하지 않으면 소수의 채식주의자들을 공격할 아무런 이유가 없습니다.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"저도 채식하는 사람이예요
저도 친구들이나 다른 사람에게 많이 그런말 들어요
이 유투브를 보니 채식이 저만은 아닌 것 같네요
감사합니다^^",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,뭔가 저는 건강 때문에라도 일주일에 몇 번은 채식을 해야겟다는 생각을 가지고 있는데 생각보다 쉽지가 않네여... 육식에만 치우치는게 영양균형?에 훨씬 안 좋은데ㅠㅠ 안 정해놓으면 그렇게 돼버리기 일수이니..,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,저는 유제품을 전혀 안 먹고 밀가루와 돼지고기를 못 먹어요...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,언젠가 내 의지로 삶의 방향을 선택할 수 있는 때가 온다면 채식을 한번 꼭 해보고싶다.,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"댓글읽어보니까 확실히 채식주의자도 같이 먹을수있는 식당이 많은것도 아니고, 있다해도 비싸니까 같이 밥먹다보면 충돌이 생길수밖에 없는것같네요..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,페스코비건 시작한다니까 제 앞에서 대놓고 헐~ 나는 그렇게 되면 진짜 행복하지 않을 거 같아~ 라며 날 걱정하는 척 하던 친구도 있었네요..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,남자 진행자..;; 저런 사람도 패널이 되네,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,나는 절대로 채식만 할수 없겠음. 어떻게 고기를 안 먹지.?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"나는채식도과한지방단백질조리양념한것들
보다는
자연식물식이최고의식사법이라생각하고
10개월째진행중",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"뭐든 적당하면 좋지만
과하면 독이지",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,데단하다는 노리신건가요?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,그냥 채식 주의자 보면 어 채식 열심히 해 이러고 지나가면 되는거 아닌가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,저 남성분이 하는 말은 컨셉잡고 하는거에요?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,코끼리는 한번에 백 몇키로정도 먹는데......,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,그냥 서로한테 신경 끄고 지냅시다 고기 먹고 싶으면 고기 먹고 싫으면 먹지 말자구요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,아맞다 보코 채식이지 리코타치즈샐러드라도 시켜줄까? < 이건 완전 배려해준거 아닌가 고깃집 가기전에 말하던가ㅋㅋㅋㅋㅋㅋ 왜 좀 배려 안해준다는 식으로 말하징,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,저는 고기를 먹어서 동물이 먹는 채소를 줄으니까 환경을 생각하는 사람이다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,나는 먹고 싶은데 억지로 참는건데,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,채식을 해도 많이 먹거나 지방세포가 많으시면 살쪄요.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,채식주의자는 라면 먹어요??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,식품과학을 배우다보니 고기는 묵어야쓰겄다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"그냥 둘다 똑같이 
아 채소맛있을수 있지라고할수있고 
고기맛있을수 있지하고 말하면 
돼는데 왜 무시하는지 모르겠다 흠😑",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"피망이 먹기 싫어서 안먹을 수도 있고, 치킨이 먹기 싫어서 안 먹을 수 있잖아요. 이런 건 대다수 사람들이 존중해주는데 채식도 그냥 비슷하게 이해할 수 있었으면 좋겠네요. 그냥 고기를 안 먹고싶은 이유가 있는거겠죠.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,미국에서 볼수잇는일들이 한국에서도 뒤늦게 퍼지고잇군요..,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,아.....배고파....고기 먹고싶다...콩으로만든고키,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,전 잡식인데,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,고기 죽이는거 알면 죽어도 못먹어요. 살인이 따로없음,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"근데 ‘채식한다고 했는데 고기집 가거나 ~’ 이 부분에 대해 나의 개인적 견해는 물론 상대방 배려가 있으면 너무나 좋겠지만, 보편화 되어있지 않은 개인의 사상인데 그걸 일반적 생활을 하는 사람이 세세하게 맞춰줄수없는 부분인지라 이 부분은 그 장소에서 채식주의자가 알아서 해결해야할 문제라고 생각합니다... 어떤 채식주의자는 ‘아 맞다 너 채식주의자이지’하면서 본인을 너무 신경써도 불편하다하고 영상속주인공 처럼 ‘난 채식주의자인데...’라고 하고 옆에있는 사람도 도통 어케해야할지모르겠음..........",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,치즈도 비건인가요?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,가공식품안먹는건 뭐라고 하나요 ? 제가 가공식품을 안먹거든요 .ㅎㅎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,남자분이 채식주의자인줄~남자분이 거의 비건채식 경지에 오른분같이 생김,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,근데 회식같은 경우 고기집을 가는게 배려를 안하는건 아니고 하기가 힘든거 같아요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"The hardest part about being vegan is no fish sauce, anchovies, shrimp, which makes a lot of stews, side dish, etc out of the picture unless you cook at home.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,고깃집 가고 싶은데 존나 불편하겠다 난 겪어봄 ; 밤에 술집 위주로 가면 다 이자카야 아니면 포차인데 지랄지랄 걍 떼놓고 다님 이제,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,안물안궁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,집에서는 비건으로 먹고 싶다고 했는데 이마트 배송으로 고기 사서 고기 넣는 된장찌개 하면 되지 않느냐는 어머니...비건 냉면에 소고기 육수 넣는...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"인간들을 위해 너무나도 당연하게 사육되는 동물들... 조그마한닭장에갇혀 죽을때까지 알을 낳는 닭들, 돼지들, 소들.....가끔 정육점을 지나치며 천장에 매달려있는 토막난 돼지들을 보며 인간은 한없이 잔인하다는 생각을 매번 해왔습니다. 개나 고양이들도 마찬가지.. 인간의 이기심으로 인해 버려져 평생 못지울 상처가 생기거나, 태어나자마자 펫샵으로 가 창가에서 한없이 선택되기를 기다리죠. 누군가에게 선택받지 못하면 철장에갇혀 펫샵에 보내질 새끼들을 계속 출산하겠죠. 방금의 이야기는 채식과는 다소 먼 얘기였지만....뭐 채식을 하자!!!!라는 이야기는 아니얐습니다... 정말 영상에 나온것처럼, 우리가 당연하게 먹고있는것들이 어디서 어떻게 만들어졌는지 생각은 해볼 필요가 있다고 생각합니다..",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,돼지고기 특히 삼겹살 치킨(닭고기) 기름져서 별로라고 생각하는데 안좋아한다니 불쌍하게 보는사람 무엇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"확고한 신념을  가진 자를 누가 욕하는가? 그 신념과 잣대로 다른 이들에게 칼날을 들이대니 칼을 맞는 상대방 역시 칼을 갖이 맞댈뿐. 부디 남에게 피해 끼치지 말고, 피해를 끼치지 않는 분들께 욕하지 맙시다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,맞어 자기들이 한다는데 무슨 참견이죠 그러니 이런 영상도 올리지 마시고 본인들만 조용히 하시면 좋을듯 유난떨지마시고 ㅋㅋㅋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,뭘처먹든 서로 강요하지 말고 단체 생활에서 모난 짓거리만 안하면되지,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,남자 뭐지? MC라고요? 너무 무례하고 이상해 보여요 다음부터 안 봤으면 좋겠네요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,초등학교때부터 햄버거두개씩먹고 좀커서는 건강생각한답시고 소고기 닭고기 웨이트 하며 즐겨먹음 단백질 일일120g 그러다가 궁금해져서 보충제 끊고 단백질 하루 50g이하 수준으로 먹음 . 근손실? 안일어남 근력 꾸준히 증가했고 (65kg에 3대 400) 덤으로 피부좋아지고 똥개잘쌈 물론 처음엔 매일먹던 스테이크 ㅈㄴ땡겼는데 지금은 어쩔수없을때만 먹음 동물생명존중은 솔직히 안함.. 그냥 내 건강을 위해서 할뿐이고 매일 스테이크 먹을때보다 매우 만족 못믿겠으면 2달만 아니 2주만 과일.채소.옥수수.감자.고구마 굽지말고 간하지말고 갈지말고 먹어보셈,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,지인 중에 해산물을 안먹는 사람과 고기를 안먹는 사람이 있었는데... 둘 다 먹는게 반대라 같이 회식하면 참 골때렸음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,난 솔직히 채식하는 사람들 고마워 그만큼 내가 더 먹을 수 있으니까,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"채식주의자를  결정하려고 공부하고있는데
떡볶이를 예를 들면 시중에 가게에서 파는것들은
조미료가 들어가는데 그안에 고기류가 들어있는
조미료가 들어가면  직접적으로 들어가지 않았기에",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,채소싫어하는사람 고기싫어하는사람 그냥 취향의차이지  무조건 사상의차이라고 다르게보는건 잘못된거죠~~물론 윤리적인 문제로 채식하는 경우도 있지만 체질상의 문제나 단순취향의 문제도있는데 왜케 유별나게보는건지ㅋㅋ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,자기들이 먹고싶은거 먹는다고하니 채식도 좋고 육식도 좋고,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,솔직히 건강상의 이유로 2년정도 비건 채식을 했지만 주변사람들의 배려가 있음 좋지만 어느 정도 지나면 그냥 나도 타인을 배려하게됨 자릴 피해준다? 음 그냥 좋게 생각하고 살면 좋고 더 배려해주는 사람을 만나면 그 사람과 더 친밀해지고 확실히 식생활이 바뀌니까 인간관계가 바뀌는 ㅋㅋ 걸 느낌 채식도 맛남 이해하고 살아가면 채식이 큰 문제는 없지만 불편은 함 ~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,난 채식을 육식보다 좋아해서 저기 음식들 맛있을 것 같애,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"현미채식이 고혈압,당뇨,비만을 치료하고 몸을건강하게 해줍니다.

전 7일중에서 6일은 현미채식을 하고 나머지 1일은 자유식을 합니다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"비건이 너무 힘든게... 뭐 제반환경이 열악하고 불편한 것도 있지만
이거 뭐 채식하면 대인관계 자체가 어렵다는게 문제..
어떻게 동남아 보다 채식인지도가 없는지 식당에 채식 매뉴 딱한개만 있어도 
살겠구만 에휴... 불교와 사찰음식이 널리 널리 대중화 되기를 기도할밖에..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"진행하시는 분께서 하시는 말씀이 실제로 채신과 채식인에대한 무지로부터 나온게아니라고 생각해요.
그들이 가지는 스테레오타입을 파악하고 그런 편견에서 나올듯한 질문을 던지며 오히려 의도를 정확하게 표현하고 계시다고 생각해요",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,채식주의자(베지테리언) 친구 집에 놀러 가봤어요,https://youtu.be/Ldbd4LKdwjs,채식,"오프닝에 말씀하신 분.... 채식이냐 아니냐 떠나서 자기 가치관이랑 다른 사람에 대해 가지는 오정보가 너무 ;;;  약간 도를 넘어 무식해보여요. 왜냐면 알려진 사실이라는 게 분명이 있는데, 채식이 우월감 가지며 분위기에 휩쓸려 힙한 느낌으로 한번 해보는게 아니에요 ㅋㅋㅋ 논란이 되는 이슈가 아니라 영양학적으로도 하나의 식문화로 자리잡은지 꽤 됐습니다.(풀때기만 먹는 것도 아님) 저는 육식하는 분들 보다 저런 무식한 소리 하는 분들이 불편하네요. 다른 이슈에 대해서도 본인이 정보를 찾아보고 진위를 알고있는게 아니라, 잘못된 언론이나 어디서 들은 정보로 자기 생각을 만드는 사람일게 뻔하기 때문에요.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
